# The following lines are transforming the former Community Journals into SCF journals,,,,,,,,,
SlingPost,/content/geometrixx-outdoors/en/company/jcr:content/cq:meta/last30DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,11204,analytics_visitors@Long,30202,analytics_revenue@Long,23322
SlingPost,/content/geometrixx-outdoors/en/company/jcr:content/cq:meta/last30Days,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,12201,analytics_visitors@Long,302022,analytics_revenue@Long,43221
SlingPost,/content/geometrixx-outdoors/en/toolbar/jcr:content/cq:meta/last30DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,14392,analytics_visitors@Long,202034,analytics_revenue@Long,34343
SlingPost,/content/geometrixx-outdoors/en/toolbar/jcr:content/cq:meta/last30Days,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,150302,analytics_visitors@Long,40339,analytics_revenue@Long,43554
SlingPost,/content/geometrixx-outdoors/en/user/jcr:content/cq:meta/last30DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,39292,analytics_visitors@Long,20492,analytics_revenue@Long,23232
SlingPost,/content/geometrixx-outdoors/en/user/jcr:content/cq:meta/last30Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,48328,analytics_visitors@Long,29292,analytics_revenue@Long,43222
SlingPost,/content/geometrixx-outdoors/en/badges/jcr:content/cq:meta/last30DaysPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,32292,analytics_visitors@Long,39493,analytics_revenue@Long,43434
SlingPost,/content/geometrixx-outdoors/en/badges/jcr:content/cq:meta/last30Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,39292,analytics_visitors@Long,39292,analytics_revenue@Long,33422
SlingPost,/content/geometrixx-outdoors/en/jcr:content/cq:meta/last30DaysPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,58683,analytics_visitors@Long,29292,analytics_revenue@Long,45334
SlingPost,/content/geometrixx-outdoors/en/jcr:content/cq:meta/last30Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,58392,analytics_visitors@Long,229292,analytics_revenue@Long,65654
SlingPost,/content/geometrixx-outdoors/jcr:content/cq:meta/last30DaysPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,76550,analytics_visitors@Long,292929,analytics_revenue@Long,233234
SlingPost,/content/geometrixx-outdoors/jcr:content/cq:meta/last30Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,65330,analytics_visitors@Long,49393,analytics_revenue@Long,233223
SlingPost,/content/geometrixx-outdoors/en/men/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,123000,analytics_visitors@Long,45690,analytics_revenue@Long,1000903
SlingPost,/content/geometrixx-outdoors/en/men/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,125432,analytics_visitors@Long,56390,analytics_revenue@Long,1200033
SlingPost,/content/geometrixx-outdoors/en/women/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,120003,analytics_visitors@Long,64833,analytics_revenue@Long,2000023
SlingPost,/content/geometrixx-outdoors/en/women/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,124000,analytics_visitors@Long,65090,analytics_revenue@Long,2000023
SlingPost,/content/geometrixx-outdoors/en/equipment/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,125000,analytics_visitors@Long,78903,analytics_revenue@Long,1321
SlingPost,/content/geometrixx-outdoors/en/equipment/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,120000,analytics_visitors@Long,33832,analytics_revenue@Long,2321
SlingPost,/content/geometrixx-outdoors/en/seasonal/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,34000,analytics_visitors@Long,38338,analytics_revenue@Long,2332
SlingPost,/content/geometrixx-outdoors/en/seasonal/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,34023,analytics_visitors@Long,58483,analytics_revenue@Long,2323
SlingPost,/content/geometrixx-outdoors/en/activities/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,35000,analytics_visitors@Long,58483,analytics_revenue@Long,33223
SlingPost,/content/geometrixx-outdoors/en/activities/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,36000,analytics_visitors@Long,39483,analytics_revenue@Long,24232
SlingPost,/content/geometrixx-outdoors/en/community/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,89902,analytics_visitors@Long,38282,analytics_revenue@Long,212112
SlingPost,/content/geometrixx-outdoors/en/community/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,32124,analytics_visitors@Long,48383,analytics_revenue@Long,122114
SlingPost,/content/geometrixx-outdoors/en/support/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,34532,analytics_visitors@Long,48382,analytics_revenue@Long,123423
SlingPost,/content/geometrixx-outdoors/en/support/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,33456,analytics_visitors@Long,58383,analytics_revenue@Long,50490
SlingPost,/content/geometrixx-outdoors/en/brand/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,12032,analytics_visitors@Long,58902,analytics_revenue@Long,32323
SlingPost,/content/geometrixx-outdoors/en/brand/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,12293,analytics_visitors@Long,50202,analytics_revenue@Long,23322
SlingPost,/content/geometrixx-outdoors/en/company/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,11204,analytics_visitors@Long,90202,analytics_revenue@Long,23322
SlingPost,/content/geometrixx-outdoors/en/company/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,12201,analytics_visitors@Long,902022,analytics_revenue@Long,43221
SlingPost,/content/geometrixx-outdoors/en/toolbar/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,14392,analytics_visitors@Long,202034,analytics_revenue@Long,34343
SlingPost,/content/geometrixx-outdoors/en/toolbar/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,150902,analytics_visitors@Long,40339,analytics_revenue@Long,43554
SlingPost,/content/geometrixx-outdoors/en/user/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,39292,analytics_visitors@Long,20492,analytics_revenue@Long,23232
SlingPost,/content/geometrixx-outdoors/en/user/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,48328,analytics_visitors@Long,29292,analytics_revenue@Long,43222
SlingPost,/content/geometrixx-outdoors/en/badges/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,32292,analytics_visitors@Long,39493,analytics_revenue@Long,43434
SlingPost,/content/geometrixx-outdoors/en/badges/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,39292,analytics_visitors@Long,39292,analytics_revenue@Long,33422
SlingPost,/content/geometrixx-outdoors/en/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,58683,analytics_visitors@Long,29292,analytics_revenue@Long,45334
SlingPost,/content/geometrixx-outdoors/en/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,58392,analytics_visitors@Long,229292,analytics_revenue@Long,65654
SlingPost,/content/geometrixx-outdoors/jcr:content/cq:meta/last90DaysPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,76550,analytics_visitors@Long,292929,analytics_revenue@Long,233234
SlingPost,/content/geometrixx-outdoors/jcr:content/cq:meta/last90Days,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,65390,analytics_visitors@Long,49393,analytics_revenue@Long,233223
SlingPost,/content/geometrixx-outdoors/en/men/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,76550,analytics_visitors@Long,56390,analytics_revenue@Long,1200033
SlingPost,/content/geometrixx-outdoors/en/men/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,76550,analytics_visitors@Long,56390,analytics_revenue@Long,1200033
SlingPost,/content/geometrixx-outdoors/en/women/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,120003,analytics_visitors@Long,64833,analytics_revenue@Long,2000023
SlingPost,/content/geometrixx-outdoors/en/women/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,124000,analytics_visitors@Long,65090,analytics_revenue@Long,2000023
SlingPost,/content/geometrixx-outdoors/en/equipment/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,125000,analytics_visitors@Long,78903,analytics_revenue@Long,1321
SlingPost,/content/geometrixx-outdoors/en/equipment/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,120000,analytics_visitors@Long,33832,analytics_revenue@Long,2321
SlingPost,/content/geometrixx-outdoors/en/seasonal/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,34000,analytics_visitors@Long,38338,analytics_revenue@Long,2332
SlingPost,/content/geometrixx-outdoors/en/seasonal/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,34023,analytics_visitors@Long,58483,analytics_revenue@Long,2323
SlingPost,/content/geometrixx-outdoors/en/activities/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,35000,analytics_visitors@Long,58483,analytics_revenue@Long,33223
SlingPost,/content/geometrixx-outdoors/en/activities/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,36000,analytics_visitors@Long,39483,analytics_revenue@Long,24232
SlingPost,/content/geometrixx-outdoors/en/community/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,89902,analytics_visitors@Long,38282,analytics_revenue@Long,212112
SlingPost,/content/geometrixx-outdoors/en/community/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,32124,analytics_visitors@Long,48383,analytics_revenue@Long,122114
SlingPost,/content/geometrixx-outdoors/en/support/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,34532,analytics_visitors@Long,48382,analytics_revenue@Long,123423
SlingPost,/content/geometrixx-outdoors/en/support/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,33456,analytics_visitors@Long,58383,analytics_revenue@Long,50490
SlingPost,/content/geometrixx-outdoors/en/brand/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,12032,analytics_visitors@Long,58902,analytics_revenue@Long,32323
SlingPost,/content/geometrixx-outdoors/en/brand/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,12293,analytics_visitors@Long,50202,analytics_revenue@Long,23322
SlingPost,/content/geometrixx-outdoors/en/company/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,11204,analytics_visitors@Long,90202,analytics_revenue@Long,23322
SlingPost,/content/geometrixx-outdoors/en/company/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,12201,analytics_visitors@Long,902022,analytics_revenue@Long,43221
SlingPost,/content/geometrixx-outdoors/en/toolbar/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,14392,analytics_visitors@Long,202034,analytics_revenue@Long,34343
SlingPost,/content/geometrixx-outdoors/en/toolbar/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,150902,analytics_visitors@Long,40339,analytics_revenue@Long,43554
SlingPost,/content/geometrixx-outdoors/en/user/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,39292,analytics_visitors@Long,20492,analytics_revenue@Long,23232
SlingPost,/content/geometrixx-outdoors/en/user/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,48328,analytics_visitors@Long,29292,analytics_revenue@Long,43222
SlingPost,/content/geometrixx-outdoors/en/badges/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,32292,analytics_visitors@Long,39493,analytics_revenue@Long,43434
SlingPost,/content/geometrixx-outdoors/en/badges/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,39292,analytics_visitors@Long,39292,analytics_revenue@Long,33422
SlingPost,/content/geometrixx-outdoors/en/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,58683,analytics_visitors@Long,29292,analytics_revenue@Long,45334
SlingPost,/content/geometrixx-outdoors/en/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,58392,analytics_visitors@Long,229292,analytics_revenue@Long,65654
SlingPost,/content/geometrixx-outdoors/jcr:content/cq:meta/thisYearPrev,analytics_averagetimespentonpage@Long,1,analytics_pageviews@Long,76550,analytics_visitors@Long,292929,analytics_revenue@Long,233234
SlingPost,/content/geometrixx-outdoors/jcr:content/cq:meta/thisYear,analytics_averagetimespentonpage@Long,2,analytics_pageviews@Long,65390,analytics_visitors@Long,49393,analytics_revenue@Long,233223
